epoch,size_bin,recall_at_05,median_iou,fp_above_tp_median,median_tp_conf,gt_count,tp_count,fp_count
45,0-8,0.6498,0.6648,0.0518,0.1956,6382,4147,31146
45,8-16,0.7958,0.7415,0.0206,0.3887,10958,8720,47643
45,16-32,0.8633,0.8212,0.0147,0.6792,13434,11597,31595
45,32-64,0.9254,0.9024,0.0099,0.8643,6098,5643,9168
45,64-128,0.9501,0.9411,0.01,0.9111,1743,1656,1995
45,128-9999,0.9653,0.945,0.0113,0.9028,144,139,354
46,0-8,0.6539,0.6654,0.0523,0.2018,6382,4173,31251
46,8-16,0.7938,0.7432,0.0213,0.3923,10958,8699,48348
46,16-32,0.8624,0.8215,0.0152,0.6841,13434,11586,30774
46,32-64,0.9239,0.9026,0.0101,0.8579,6098,5634,8936
46,64-128,0.9478,0.9418,0.0095,0.9106,1743,1652,1996
46,128-9999,0.9722,0.9442,0.0103,0.9041,144,140,390
47,0-8,0.6504,0.6663,0.0524,0.1919,6382,4151,31228
47,8-16,0.7924,0.7436,0.0203,0.3904,10958,8683,48295
47,16-32,0.8615,0.8224,0.0147,0.6792,13434,11573,30967
47,32-64,0.9242,0.9021,0.0095,0.8599,6098,5636,9011
47,64-128,0.9518,0.9413,0.0132,0.9092,1743,1659,1975
47,128-9999,0.9722,0.947,0.0103,0.9043,144,140,390
48,0-8,0.6543,0.6672,0.052,0.1956,6382,4176,31119
48,8-16,0.7935,0.7429,0.0206,0.3904,10958,8695,48104
48,16-32,0.863,0.8217,0.0147,0.6841,13434,11593,31375
48,32-64,0.9233,0.9027,0.0107,0.8633,6098,5630,8699
48,64-128,0.9495,0.9414,0.0128,0.9097,1743,1655,1946
48,128-9999,0.9722,0.9456,0.0107,0.9019,144,140,375
49,0-8,0.6528,0.667,0.0521,0.1993,6382,4166,31136
49,8-16,0.7915,0.7435,0.0213,0.396,10958,8673,48361
49,16-32,0.8628,0.8221,0.0145,0.6895,13434,11591,31286
49,32-64,0.9229,0.9032,0.0099,0.8623,6098,5628,8855
49,64-128,0.9495,0.942,0.0119,0.9131,1743,1655,1940
49,128-9999,0.9722,0.9471,0.0134,0.907,144,140,372
